Date,SKU,Region,Channel,Units Sold,Unit Price,Revenue
2024-01-31,Tech Pouch,US,Wholesale,34,51.0,1734.0
2024-01-31,Tech Pouch,EU,DTC,17,60.0,1020.0
2024-01-31,Tech Pouch,EU,Wholesale,23,51.0,1173.0
2024-01-31,Tech Pouch,Asia,DTC,13,60.0,780.0
2024-01-31,Tech Pouch,Asia,Wholesale,31,51.0,1581.0
2024-01-31,Wash Pouch,US,DTC,17,65.0,1105.0
2024-01-31,Wash Pouch,US,Wholesale,32,55.25,1768.0
2024-01-31,Wash Pouch,EU,DTC,17,65.0,1105.0
2024-01-31,Wash Pouch,EU,Wholesale,39,55.25,2154.75
2024-01-31,Wash Pouch,Asia,DTC,33,65.0,2145.0
2024-01-31,Wash Pouch,Asia,Wholesale,26,55.25,1436.5
2024-02-01,Travel Duffel 30L,US,DTC,18,150.0,2700.0
2024-02-01,Travel Duffel 30L,US,Wholesale,29,127.5,3697.5
2024-02-01,Travel Duffel 30L,EU,DTC,20,150.0,3000.0
2024-02-01,Travel Duffel 30L,EU,Wholesale,29,127.5,3697.5
2024-02-01,Travel Duffel 30L,Asia,DTC,16,150.0,2400.0
2024-02-01,Travel Duffel 30L,Asia,Wholesale,30,127.5,3825.0
2024-02-01,Travel Duffel 45L,US,DTC,20,170.0,3400.0
2024-02-01,Travel Duffel 45L,US,Wholesale,27,144.5,3901.5
2024-02-01,Travel Duffel 45L,EU,DTC,23,170.0,3910.0
2024-02-01,Travel Duffel 45L,EU,Wholesale,32,144.5,4624.0
2024-02-01,Travel Duffel 45L,Asia,DTC,16,170.0,2720.0
2024-02-01,Travel Duffel 45L,Asia,Wholesale,38,144.5,5491.0
2024-02-01,Everyday Backpack 20L,US,DTC,17,180.0,3060.0
2024-02-01,Everyday Backpack 20L,US,Wholesale,30,153.0,4590.0
2024-02-01,Everyday Backpack 20L,EU,DTC,14,180.0,2520.0
2024-02-01,Everyday Backpack 20L,EU,Wholesale,28,153.0,4284.0
2024-02-01,Everyday Backpack 20L,Asia,DTC,22,180.0,3960.0
2024-02-01,Everyday Backpack 20L,Asia,Wholesale,33,153.0,5049.0
2024-02-01,Everyday Backpack 30L,US,DTC,20,200.0,4000.0
2024-02-01,Everyday Backpack 30L,US,Wholesale,29,170.0,4930.0
2024-02-01,Everyday Backpack 30L,EU,DTC,19,200.0,3800.0
2024-02-01,Everyday Backpack 30L,EU,Wholesale,33,170.0,5610.0
2024-02-01,Everyday Backpack 30L,Asia,DTC,21,200.0,4200.0
2024-02-01,Everyday Backpack 30L,Asia,Wholesale,24,170.0,4080.0
2024-02-01,Capture Clip v3,US,DTC,10,70.0,700.0
2024-02-01,Capture Clip v3,US,Wholesale,24,59.5,1428.0
2024-02-01,Capture Clip v3,EU,DTC,17,70.0,1190.0
2024-02-01,Capture Clip v3,EU,Wholesale,33,59.5,1963.5
2024-02-01,Capture Clip v3,Asia,DTC,14,70.0,980.0
2024-02-01,Capture Clip v3,Asia,Wholesale,37,59.5,2201.5
2024-02-01,Capture Clip Pro,US,DTC,27,90.0,2430.0
2024-02-01,Capture Clip Pro,US,Wholesale,22,76.5,1683.0
2024-02-01,Capture Clip Pro,EU,DTC,18,90.0,1620.0
2024-02-01,Capture Clip Pro,EU,Wholesale,20,76.5,1530.0
2024-02-01,Capture Clip Pro,Asia,DTC,14,90.0,1260.0
2024-02-01,Capture Clip Pro,Asia,Wholesale,38,76.5,2907.0
2024-02-01,Tech Pouch,US,DTC,16,60.0,960.0
2024-02-01,Tech Pouch,US,Wholesale,32,51.0,1632.0
2024-02-01,Tech Pouch,EU,DTC,23,60.0,1380.0
2024-02-01,Tech Pouch,EU,Wholesale,24,51.0,1224.0
2024-02-01,Tech Pouch,Asia,DTC,25,60.0,1500.0
2024-02-01,Tech Pouch,Asia,Wholesale,27,51.0,1377.0
2024-02-01,Wash Pouch,US,DTC,20,65.0,1300.0
2024-02-01,Wash Pouch,US,Wholesale,33,55.25,1823.25
2024-02-01,Wash Pouch,EU,DTC,19,65.0,1235.0
2024-02-01,Wash Pouch,EU,Wholesale,24,55.25,1326.0
2024-02-01,Wash Pouch,Asia,DTC,21,65.0,1365.0
2024-02-01,Wash Pouch,Asia,Wholesale,29,55.25,1602.25
2024-02-02,Travel Duffel 30L,US,DTC,26,150.0,3900.0
2024-02-02,Travel Duffel 30L,US,Wholesale,32,127.5,4080.0
2024-02-02,Travel Duffel 30L,EU,DTC,13,150.0,1950.0
2024-02-02,Travel Duffel 30L,EU,Wholesale,28,127.5,3570.0
2024-02-02,Travel Duffel 30L,Asia,DTC,18,150.0,2700.0
2024-02-02,Travel Duffel 30L,Asia,Wholesale,19,127.5,2422.5
2024-02-02,Travel Duffel 45L,US,DTC,15,170.0,2550.0
2024-02-02,Travel Duffel 45L,US,Wholesale,32,144.5,4624.0
2024-02-02,Travel Duffel 45L,EU,DTC,17,170.0,2890.0
2024-02-02,Travel Duffel 45L,EU,Wholesale,35,144.5,5057.5
2024-02-02,Travel Duffel 45L,Asia,DTC,19,170.0,3230.0
2024-02-02,Travel Duffel 45L,Asia,Wholesale,42,144.5,6069.0
2024-02-02,Everyday Backpack 20L,US,DTC,7,180.0,1260.0
2024-02-02,Everyday Backpack 20L,US,Wholesale,28,153.0,4284.0
2024-02-02,Everyday Backpack 20L,EU,DTC,17,180.0,3060.0
2024-02-02,Everyday Backpack 20L,EU,Wholesale,25,153.0,3825.0
2024-02-02,Everyday Backpack 20L,Asia,DTC,19,180.0,3420.0
2024-02-02,Everyday Backpack 20L,Asia,Wholesale,29,153.0,4437.0
2024-02-02,Everyday Backpack 30L,US,DTC,12,200.0,2400.0
2024-02-02,Everyday Backpack 30L,US,Wholesale,23,170.0,3910.0
2024-02-02,Everyday Backpack 30L,EU,DTC,27,200.0,5400.0
2024-02-02,Everyday Backpack 30L,EU,Wholesale,34,170.0,5780.0
2024-02-02,Everyday Backpack 30L,Asia,DTC,14,200.0,2800.0
2024-02-02,Everyday Backpack 30L,Asia,Wholesale,26,170.0,4420.0
2024-02-02,Capture Clip v3,US,DTC,12,70.0,840.0
2024-02-02,Capture Clip v3,US,Wholesale,35,59.5,2082.5
2024-02-02,Capture Clip v3,EU,DTC,17,70.0,1190.0
2024-02-02,Capture Clip v3,EU,Wholesale,31,59.5,1844.5
2024-02-02,Capture Clip v3,Asia,DTC,17,70.0,1190.0
2024-02-02,Capture Clip v3,Asia,Wholesale,35,59.5,2082.5
2024-02-02,Capture Clip Pro,US,DTC,16,90.0,1440.0
2024-02-02,Capture Clip Pro,US,Wholesale,23,76.5,1759.5
2024-02-02,Capture Clip Pro,EU,DTC,18,90.0,1620.0
2024-02-02,Capture Clip Pro,EU,Wholesale,26,76.5,1989.0
2024-02-02,Capture Clip Pro,Asia,DTC,13,90.0,1170.0
2024-02-02,Capture Clip Pro,Asia,Wholesale,25,76.5,1912.5
2024-02-02,Tech Pouch,US,DTC,19,60.0,1140.0
2024-02-02,Tech Pouch,US,Wholesale,31,51.0,1581.0
2024-02-02,Tech Pouch,EU,DTC,14,60.0,840.0
2024-02-02,Tech Pouch,EU,Wholesale,26,51.0,1326.0
2024-02-02,Tech Pouch,Asia,DTC,24,60.0,1440.0
2024-02-02,Tech Pouch,Asia,Wholesale,32,51.0,1632.0
2024-02-02,Wash Pouch,US,DTC,15,65.0,975.0
2024-02-02,Wash Pouch,US,Wholesale,32,55.25,1768.0
2024-02-02,Wash Pouch,EU,DTC,17,65.0,1105.0
2024-02-02,Wash Pouch,EU,Wholesale,32,55.25,1768.0
2024-02-02,Wash Pouch,Asia,DTC,25,65.0,1625.0
2024-02-02,Wash Pouch,Asia,Wholesale,46,55.25,2541.5
2024-02-03,Travel Duffel 30L,US,DTC,13,150.0,1950.0
2024-02-03,Travel Duffel 30L,US,Wholesale,25,127.5,3187.5
2024-02-03,Travel Duffel 30L,EU,DTC,16,150.0,2400.0
2024-02-03,Travel Duffel 30L,EU,Wholesale,45,127.5,5737.5
2024-02-03,Travel Duffel 30L,Asia,DTC,20,150.0,3000.0
2024-02-03,Travel Duffel 30L,Asia,Wholesale,36,127.5,4590.0
2024-02-03,Travel Duffel 45L,US,DTC,25,170.0,4250.0
2024-02-03,Travel Duffel 45L,US,Wholesale,21,144.5,3034.5
2024-02-03,Travel Duffel 45L,EU,DTC,22,170.0,3740.0
2024-02-03,Travel Duffel 45L,EU,Wholesale,51,144.5,7369.5
2024-02-03,Travel Duffel 45L,Asia,DTC,26,170.0,4420.0
2024-02-03,Travel Duffel 45L,Asia,Wholesale,26,144.5,3757.0
2024-02-03,Everyday Backpack 20L,US,DTC,18,180.0,3240.0
2024-02-03,Everyday Backpack 20L,US,Wholesale,34,153.0,5202.0
2024-02-03,Everyday Backpack 20L,EU,DTC,18,180.0,3240.0
2024-02-03,Everyday Backpack 20L,EU,Wholesale,31,153.0,4743.0
2024-02-03,Everyday Backpack 20L,Asia,DTC,22,180.0,3960.0
2024-02-03,Everyday Backpack 20L,Asia,Wholesale,36,153.0,5508.0
2024-02-03,Everyday Backpack 30L,US,DTC,12,200.0,2400.0
2024-02-03,Everyday Backpack 30L,US,Wholesale,39,170.0,6630.0
2024-02-03,Everyday Backpack 30L,EU,DTC,24,200.0,4800.0
2024-02-03,Everyday Backpack 30L,EU,Wholesale,28,170.0,4760.0
2024-02-03,Everyday Backpack 30L,Asia,DTC,24,200.0,4800.0
2024-02-03,Everyday Backpack 30L,Asia,Wholesale,34,170.0,5780.0
2024-02-03,Capture Clip v3,US,DTC,16,70.0,1120.0
2024-02-03,Capture Clip v3,US,Wholesale,34,59.5,2023.0
2024-02-03,Capture Clip v3,EU,DTC,22,70.0,1540.0
2024-02-03,Capture Clip v3,EU,Wholesale,37,59.5,2201.5
2024-02-03,Capture Clip v3,Asia,DTC,15,70.0,1050.0
2024-02-03,Capture Clip v3,Asia,Wholesale,29,59.5,1725.5
2024-02-03,Capture Clip Pro,US,DTC,14,90.0,1260.0
2024-02-03,Capture Clip Pro,US,Wholesale,38,76.5,2907.0
2024-02-03,Capture Clip Pro,EU,DTC,12,90.0,1080.0
2024-02-03,Capture Clip Pro,EU,Wholesale,33,76.5,2524.5
2024-02-03,Capture Clip Pro,Asia,DTC,19,90.0,1710.0
2024-02-03,Capture Clip Pro,Asia,Wholesale,29,76.5,2218.5
2024-02-03,Tech Pouch,US,DTC,18,60.0,1080.0
2024-02-03,Tech Pouch,US,Wholesale,34,51.0,1734.0
2024-02-03,Tech Pouch,EU,DTC,19,60.0,1140.0
2024-02-03,Tech Pouch,EU,Wholesale,42,51.0,2142.0
2024-02-03,Tech Pouch,Asia,DTC,19,60.0,1140.0
2024-02-03,Tech Pouch,Asia,Wholesale,38,51.0,1938.0
2024-02-03,Wash Pouch,US,DTC,12,65.0,780.0
2024-02-03,Wash Pouch,US,Wholesale,37,55.25,2044.25
2024-02-03,Wash Pouch,EU,DTC,15,65.0,975.0
2024-02-03,Wash Pouch,EU,Wholesale,36,55.25,1989.0
2024-02-03,Wash Pouch,Asia,DTC,19,65.0,1235.0
2024-02-03,Wash Pouch,Asia,Wholesale,32,55.25,1768.0
2024-02-04,Travel Duffel 30L,US,DTC,12,150.0,1800.0
2024-02-04,Travel Duffel 30L,US,Wholesale,36,127.5,4590.0
2024-02-04,Travel Duffel 30L,EU,DTC,16,150.0,2400.0
2024-02-04,Travel Duffel 30L,EU,Wholesale,39,127.5,4972.5
2024-02-04,Travel Duffel 30L,Asia,DTC,18,150.0,2700.0
2024-02-04,Travel Duffel 30L,Asia,Wholesale,44,127.5,5610.0
2024-02-04,Travel Duffel 45L,US,DTC,28,170.0,4760.0
2024-02-04,Travel Duffel 45L,US,Wholesale,31,144.5,4479.5
2024-02-04,Travel Duffel 45L,EU,DTC,20,170.0,3400.0
2024-02-04,Travel Duffel 45L,EU,Wholesale,32,144.5,4624.0
2024-02-04,Travel Duffel 45L,Asia,DTC,21,170.0,3570.0
2024-02-04,Travel Duffel 45L,Asia,Wholesale,27,144.5,3901.5
2024-02-04,Everyday Backpack 20L,US,DTC,17,180.0,3060.0
2024-02-04,Everyday Backpack 20L,US,Wholesale,44,153.0,6732.0
2024-02-04,Everyday Backpack 20L,EU,DTC,11,180.0,1980.0
2024-02-04,Everyday Backpack 20L,EU,Wholesale,22,153.0,3366.0
2024-02-04,Everyday Backpack 20L,Asia,DTC,14,180.0,2520.0
2024-02-04,Everyday Backpack 20L,Asia,Wholesale,22,153.0,3366.0
2024-02-04,Everyday Backpack 30L,US,DTC,23,200.0,4600.0
2024-02-04,Everyday Backpack 30L,US,Wholesale,35,170.0,5950.0
2024-02-04,Everyday Backpack 30L,EU,DTC,18,200.0,3600.0
2024-02-04,Everyday Backpack 30L,EU,Wholesale,44,170.0,7480.0
2024-02-04,Everyday Backpack 30L,Asia,DTC,17,200.0,3400.0
2024-02-04,Everyday Backpack 30L,Asia,Wholesale,22,170.0,3740.0
2024-02-04,Capture Clip v3,US,DTC,23,70.0,1610.0
2024-02-04,Capture Clip v3,US,Wholesale,35,59.5,2082.5
2024-02-04,Capture Clip v3,EU,DTC,13,70.0,910.0
2024-02-04,Capture Clip v3,EU,Wholesale,34,59.5,2023.0
2024-02-04,Capture Clip v3,Asia,DTC,16,70.0,1120.0
2024-02-04,Capture Clip v3,Asia,Wholesale,30,59.5,1785.0
2024-02-04,Capture Clip Pro,US,DTC,13,90.0,1170.0
2024-02-04,Capture Clip Pro,US,Wholesale,22,76.5,1683.0
2024-02-04,Capture Clip Pro,EU,DTC,17,90.0,1530.0
2024-02-04,Capture Clip Pro,EU,Wholesale,26,76.5,1989.0
2024-02-04,Capture Clip Pro,Asia,DTC,22,90.0,1980.0
2024-02-04,Capture Clip Pro,Asia,Wholesale,41,76.5,3136.5
2024-02-04,Tech Pouch,US,DTC,14,60.0,840.0
2024-02-04,Tech Pouch,US,Wholesale,27,51.0,1377.0
2024-02-04,Tech Pouch,EU,DTC,22,60.0,1320.0
2024-02-04,Tech Pouch,EU,Wholesale,21,51.0,1071.0
2024-02-04,Tech Pouch,Asia,DTC,15,60.0,900.0
2024-02-04,Tech Pouch,Asia,Wholesale,38,51.0,1938.0
2024-02-04,Wash Pouch,US,DTC,20,65.0,1300.0
2024-02-04,Wash Pouch,US,Wholesale,37,55.25,2044.25
2024-02-04,Wash Pouch,EU,DTC,18,65.0,1170.0
2024-02-04,Wash Pouch,EU,Wholesale,29,55.25,1602.25
2024-02-04,Wash Pouch,Asia,DTC,22,65.0,1430.0
2024-02-04,Wash Pouch,Asia,Wholesale,50,55.25,2762.5
2024-02-05,Travel Duffel 30L,US,DTC,16,150.0,2400.0
2024-02-05,Travel Duffel 30L,US,Wholesale,24,127.5,3060.0
2024-02-05,Travel Duffel 30L,EU,DTC,22,150.0,3300.0
2024-02-05,Travel Duffel 30L,EU,Wholesale,32,127.5,4080.0
2024-02-05,Travel Duffel 30L,Asia,DTC,25,150.0,3750.0
2024-02-05,Travel Duffel 30L,Asia,Wholesale,34,127.5,4335.0
2024-02-05,Travel Duffel 45L,US,DTC,16,170.0,2720.0
2024-02-05,Travel Duffel 45L,US,Wholesale,41,144.5,5924.5
2024-02-05,Travel Duffel 45L,EU,DTC,26,170.0,4420.0
2024-02-05,Travel Duffel 45L,EU,Wholesale,27,144.5,3901.5
2024-02-05,Travel Duffel 45L,Asia,DTC,21,170.0,3570.0
2024-02-05,Travel Duffel 45L,Asia,Wholesale,28,144.5,4046.0
2024-02-05,Everyday Backpack 20L,US,DTC,17,180.0,3060.0
2024-02-05,Everyday Backpack 20L,US,Wholesale,29,153.0,4437.0
2024-02-05,Everyday Backpack 20L,EU,DTC,8,180.0,1440.0
2024-02-05,Everyday Backpack 20L,EU,Wholesale,44,153.0,6732.0
2024-02-05,Everyday Backpack 20L,Asia,DTC,27,180.0,4860.0
2024-02-05,Everyday Backpack 20L,Asia,Wholesale,24,153.0,3672.0
2024-02-05,Everyday Backpack 30L,US,DTC,13,200.0,2600.0
2024-02-05,Everyday Backpack 30L,US,Wholesale,44,170.0,7480.0
2024-02-05,Everyday Backpack 30L,EU,DTC,14,200.0,2800.0
2024-02-05,Everyday Backpack 30L,EU,Wholesale,28,170.0,4760.0
2024-02-05,Everyday Backpack 30L,Asia,DTC,14,200.0,2800.0
2024-02-05,Everyday Backpack 30L,Asia,Wholesale,32,170.0,5440.0
2024-02-05,Capture Clip v3,US,DTC,22,70.0,1540.0
2024-02-05,Capture Clip v3,US,Wholesale,29,59.5,1725.5
2024-02-05,Capture Clip v3,EU,DTC,17,70.0,1190.0
2024-02-05,Capture Clip v3,EU,Wholesale,38,59.5,2261.0
2024-02-05,Capture Clip v3,Asia,DTC,21,70.0,1470.0
2024-02-05,Capture Clip v3,Asia,Wholesale,29,59.5,1725.5
2024-02-05,Capture Clip Pro,US,DTC,17,90.0,1530.0
2024-02-05,Capture Clip Pro,US,Wholesale,29,76.5,2218.5
2024-02-05,Capture Clip Pro,EU,DTC,20,90.0,1800.0
2024-02-05,Capture Clip Pro,EU,Wholesale,33,76.5,2524.5
2024-02-05,Capture Clip Pro,Asia,DTC,20,90.0,1800.0
2024-02-05,Capture Clip Pro,Asia,Wholesale,33,76.5,2524.5
2024-02-05,Tech Pouch,US,DTC,18,60.0,1080.0
2024-02-05,Tech Pouch,US,Wholesale,26,51.0,1326.0
2024-02-05,Tech Pouch,EU,DTC,20,60.0,1200.0
2024-02-05,Tech Pouch,EU,Wholesale,21,51.0,1071.0
2024-02-05,Tech Pouch,Asia,DTC,19,60.0,1140.0
2024-02-05,Tech Pouch,Asia,Wholesale,32,51.0,1632.0
2024-02-05,Wash Pouch,US,DTC,21,65.0,1365.0
2024-02-05,Wash Pouch,US,Wholesale,28,55.25,1547.0
2024-02-05,Wash Pouch,EU,DTC,12,65.0,780.0
2024-02-05,Wash Pouch,EU,Wholesale,28,55.25,1547.0
2024-02-05,Wash Pouch,Asia,DTC,19,65.0,1235.0
2024-02-05,Wash Pouch,Asia,Wholesale,25,55.25,1381.25
2024-02-06,Travel Duffel 30L,US,DTC,16,150.0,2400.0
2024-02-06,Travel Duffel 30L,US,Wholesale,38,127.5,4845.0
2024-02-06,Travel Duffel 30L,EU,DTC,17,150.0,2550.0
2024-02-06,Travel Duffel 30L,EU,Wholesale,24,127.5,3060.0
2024-02-06,Travel Duffel 30L,Asia,DTC,13,150.0,1950.0
2024-02-06,Travel Duffel 30L,Asia,Wholesale,47,127.5,5992.5
2024-02-06,Travel Duffel 45L,US,DTC,14,170.0,2380.0
2024-02-06,Travel Duffel 45L,US,Wholesale,35,144.5,5057.5
2024-02-06,Travel Duffel 45L,EU,DTC,18,170.0,3060.0
2024-02-06,Travel Duffel 45L,EU,Wholesale,31,144.5,4479.5
2024-02-06,Travel Duffel 45L,Asia,DTC,15,170.0,2550.0
2024-02-06,Travel Duffel 45L,Asia,Wholesale,29,144.5,4190.5
2024-02-06,Everyday Backpack 20L,US,DTC,29,180.0,5220.0
2024-02-06,Everyday Backpack 20L,US,Wholesale,33,153.0,5049.0
2024-02-06,Everyday Backpack 20L,EU,DTC,11,180.0,1980.0
2024-02-06,Everyday Backpack 20L,EU,Wholesale,30,153.0,4590.0
2024-02-06,Everyday Backpack 20L,Asia,DTC,14,180.0,2520.0
2024-02-06,Everyday Backpack 20L,Asia,Wholesale,20,153.0,3060.0
2024-02-06,Everyday Backpack 30L,US,DTC,22,200.0,4400.0
2024-02-06,Everyday Backpack 30L,US,Wholesale,47,170.0,7990.0
2024-02-06,Everyday Backpack 30L,EU,DTC,19,200.0,3800.0
2024-02-06,Everyday Backpack 30L,EU,Wholesale,39,170.0,6630.0
2024-02-06,Everyday Backpack 30L,Asia,DTC,17,200.0,3400.0
2024-02-06,Everyday Backpack 30L,Asia,Wholesale,30,170.0,5100.0
2024-02-06,Capture Clip v3,US,DTC,18,70.0,1260.0
2024-02-06,Capture Clip v3,US,Wholesale,27,59.5,1606.5
2024-02-06,Capture Clip v3,EU,DTC,17,70.0,1190.0
2024-02-06,Capture Clip v3,EU,Wholesale,33,59.5,1963.5
2024-02-06,Capture Clip v3,Asia,DTC,12,70.0,840.0
2024-02-06,Capture Clip v3,Asia,Wholesale,32,59.5,1904.0
2024-02-06,Capture Clip Pro,US,DTC,12,90.0,1080.0
2024-02-06,Capture Clip Pro,US,Wholesale,26,76.5,1989.0
2024-02-06,Capture Clip Pro,EU,DTC,24,90.0,2160.0
2024-02-06,Capture Clip Pro,EU,Wholesale,29,76.5,2218.5
2024-02-06,Capture Clip Pro,Asia,DTC,18,90.0,1620.0
2024-02-06,Capture Clip Pro,Asia,Wholesale,29,76.5,2218.5
2024-02-06,Tech Pouch,US,DTC,8,60.0,480.0
2024-02-06,Tech Pouch,US,Wholesale,30,51.0,1530.0
2024-02-06,Tech Pouch,EU,DTC,18,60.0,1080.0
2024-02-06,Tech Pouch,EU,Wholesale,35,51.0,1785.0
2024-02-06,Tech Pouch,Asia,DTC,21,60.0,1260.0
2024-02-06,Tech Pouch,Asia,Wholesale,24,51.0,1224.0
2024-02-06,Wash Pouch,US,DTC,13,65.0,845.0
2024-02-06,Wash Pouch,US,Wholesale,20,55.25,1105.0
2024-02-06,Wash Pouch,EU,DTC,15,65.0,975.0
2024-02-06,Wash Pouch,EU,Wholesale,14,55.25,773.5
2024-02-06,Wash Pouch,Asia,DTC,11,65.0,715.0
2024-02-06,Wash Pouch,Asia,Wholesale,21,55.25,1160.25
2024-02-07,Travel Duffel 30L,US,DTC,14,150.0,2100.0
2024-02-07,Travel Duffel 30L,US,Wholesale,30,127.5,3825.0
2024-02-07,Travel Duffel 30L,EU,DTC,16,150.0,2400.0
2024-02-07,Travel Duffel 30L,EU,Wholesale,25,127.5,3187.5
2024-02-07,Travel Duffel 30L,Asia,DTC,24,150.0,3600.0
2024-02-07,Travel Duffel 30L,Asia,Wholesale,28,127.5,3570.0
2024-02-07,Travel Duffel 45L,US,DTC,17,170.0,2890.0
2024-02-07,Travel Duffel 45L,US,Wholesale,33,144.5,4768.5
2024-02-07,Travel Duffel 45L,EU,DTC,18,170.0,3060.0
2024-02-07,Travel Duffel 45L,EU,Wholesale,34,144.5,4913.0
2024-02-07,Travel Duffel 45L,Asia,DTC,27,170.0,4590.0
2024-02-07,Travel Duffel 45L,Asia,Wholesale,39,144.5,5635.5
2024-02-07,Everyday Backpack 20L,US,DTC,8,180.0,1440.0
2024-02-07,Everyday Backpack 20L,US,Wholesale,25,153.0,3825.0
2024-02-07,Everyday Backpack 20L,EU,DTC,18,180.0,3240.0
2024-02-07,Everyday Backpack 20L,EU,Wholesale,26,153.0,3978.0
2024-02-07,Everyday Backpack 20L,Asia,DTC,15,180.0,2700.0
2024-02-07,Everyday Backpack 20L,Asia,Wholesale,20,153.0,3060.0
2024-02-07,Everyday Backpack 30L,US,DTC,26,200.0,5200.0
2024-02-07,Everyday Backpack 30L,US,Wholesale,28,170.0,4760.0
2024-02-07,Everyday Backpack 30L,EU,DTC,11,200.0,2200.0
2024-02-07,Everyday Backpack 30L,EU,Wholesale,34,170.0,5780.0
2024-02-07,Everyday Backpack 30L,Asia,DTC,19,200.0,3800.0
2024-02-07,Everyday Backpack 30L,Asia,Wholesale,44,170.0,7480.0
2024-02-07,Capture Clip v3,US,DTC,30,70.0,2100.0
2024-02-07,Capture Clip v3,US,Wholesale,20,59.5,1190.0
2024-02-07,Capture Clip v3,EU,DTC,15,70.0,1050.0
2024-02-07,Capture Clip v3,EU,Wholesale,32,59.5,1904.0
2024-02-07,Capture Clip v3,Asia,DTC,15,70.0,1050.0
2024-02-07,Capture Clip v3,Asia,Wholesale,23,59.5,1368.5
2024-02-07,Capture Clip Pro,US,DTC,23,90.0,2070.0
2024-02-07,Capture Clip Pro,US,Wholesale,19,76.5,1453.5
2024-02-07,Capture Clip Pro,EU,DTC,16,90.0,1440.0
2024-02-07,Capture Clip Pro,EU,Wholesale,40,76.5,3060.0
2024-02-07,Capture Clip Pro,Asia,DTC,14,90.0,1260.0
2024-02-07,Capture Clip Pro,Asia,Wholesale,32,76.5,2448.0
2024-02-07,Tech Pouch,US,DTC,17,60.0,1020.0
2024-02-07,Tech Pouch,US,Wholesale,34,51.0,1734.0
2024-02-07,Tech Pouch,EU,DTC,17,60.0,1020.0
2024-02-07,Tech Pouch,EU,Wholesale,24,51.0,1224.0
2024-02-07,Tech Pouch,Asia,DTC,23,60.0,1380.0
2024-02-07,Tech Pouch,Asia,Wholesale,31,51.0,1581.0
2024-02-07,Wash Pouch,US,DTC,12,65.0,780.0
2024-02-07,Wash Pouch,US,Wholesale,42,55.25,2320.5
2024-02-07,Wash Pouch,EU,DTC,17,65.0,1105.0
2024-02-07,Wash Pouch,EU,Wholesale,21,55.25,1160.25
2024-02-07,Wash Pouch,Asia,DTC,6,65.0,390.0
2024-02-07,Wash Pouch,Asia,Wholesale,34,55.25,1878.5
2024-02-08,Travel Duffel 30L,US,DTC,19,150.0,2850.0
2024-02-08,Travel Duffel 30L,US,Wholesale,24,127.5,3060.0
2024-02-08,Travel Duffel 30L,EU,DTC,22,150.0,3300.0
2024-02-08,Travel Duffel 30L,EU,Wholesale,32,127.5,4080.0
2024-02-08,Travel Duffel 30L,Asia,DTC,26,150.0,3900.0
2024-02-08,Travel Duffel 30L,Asia,Wholesale,40,127.5,5100.0
2024-02-08,Travel Duffel 45L,US,DTC,18,170.0,3060.0
2024-02-08,Travel Duffel 45L,US,Wholesale,28,144.5,4046.0
2024-02-08,Travel Duffel 45L,EU,DTC,22,170.0,3740.0
2024-02-08,Travel Duffel 45L,EU,Wholesale,29,144.5,4190.5
2024-02-08,Travel Duffel 45L,Asia,DTC,24,170.0,4080.0
2024-02-08,Travel Duffel 45L,Asia,Wholesale,29,144.5,4190.5
2024-02-08,Everyday Backpack 20L,US,DTC,15,180.0,2700.0
2024-02-08,Everyday Backpack 20L,US,Wholesale,41,153.0,6273.0
2024-02-08,Everyday Backpack 20L,EU,DTC,9,180.0,1620.0
2024-02-08,Everyday Backpack 20L,EU,Wholesale,43,153.0,6579.0
2024-02-08,Everyday Backpack 20L,Asia,DTC,15,180.0,2700.0
2024-02-08,Everyday Backpack 20L,Asia,Wholesale,26,153.0,3978.0
2024-02-08,Everyday Backpack 30L,US,DTC,15,200.0,3000.0
2024-02-08,Everyday Backpack 30L,US,Wholesale,24,170.0,4080.0
2024-02-08,Everyday Backpack 30L,EU,DTC,15,200.0,3000.0
2024-02-08,Everyday Backpack 30L,EU,Wholesale,20,170.0,3400.0
2024-02-08,Everyday Backpack 30L,Asia,DTC,13,200.0,2600.0
2024-02-08,Everyday Backpack 30L,Asia,Wholesale,23,170.0,3910.0
2024-02-08,Capture Clip v3,US,DTC,19,70.0,1330.0
2024-02-08,Capture Clip v3,US,Wholesale,30,59.5,1785.0
2024-02-08,Capture Clip v3,EU,DTC,16,70.0,1120.0
2024-02-08,Capture Clip v3,EU,Wholesale,34,59.5,2023.0
2024-02-08,Capture Clip v3,Asia,DTC,17,70.0,1190.0
2024-02-08,Capture Clip v3,Asia,Wholesale,42,59.5,2499.0
2024-02-08,Capture Clip Pro,US,DTC,17,90.0,1530.0
2024-02-08,Capture Clip Pro,US,Wholesale,35,76.5,2677.5
2024-02-08,Capture Clip Pro,EU,DTC,22,90.0,1980.0
2024-02-08,Capture Clip Pro,EU,Wholesale,33,76.5,2524.5
2024-02-08,Capture Clip Pro,Asia,DTC,21,90.0,1890.0
2024-02-08,Capture Clip Pro,Asia,Wholesale,32,76.5,2448.0
2024-02-08,Tech Pouch,US,DTC,17,60.0,1020.0
2024-02-08,Tech Pouch,US,Wholesale,22,51.0,1122.0
2024-02-08,Tech Pouch,EU,DTC,9,60.0,540.0
2024-02-08,Tech Pouch,EU,Wholesale,37,51.0,1887.0
